date,krs_level_m,pet_mm,precip_mm,wind_mps,kudige_level_m,kmvadi_level_m,mhhalli_level_m
29-02-2016,742.889,5.542383305,0,3.74,810.94,765.97,838.32
01-03-2016,742.873,5.518828426,0,3.28,810.92,765.97,838.31
02-03-2016,742.858,4.790373444,0,3.32,810.91,765.99,838.3
03-03-2016,742.8,6.255684959,0,3.8,810.9,766,838.28
04-03-2016,742.7,6.117916859,0,2.92,810.9,766,838.22
05-03-2016,742.599,5.887820197,0,2.67,810.9,765.98,838.1
06-03-2016,742.477,6.302207758,0,2.69,810.9,765.95,838.04
07-03-2016,742.328,6.320233547,0,2.9,810.9,765.95,838.02
08-03-2016,742.179,6.609614362,0,2.01,810.9,765.93,837.94
09-03-2016,742.023,5.246845825,0,2.02,810.9,765.94,837.82
10-03-2016,741.868,5.333552605,0,2.22,810.89,765.95,837.88
11-03-2016,741.709,6.544875534,0,1.2,810.88,765.95,837.88
12-03-2016,741.551,6.332756767,0,2.03,810.87,765.96,837.88
13-03-2016,741.398,5.689710827,0,1.98,810.87,765.98,837.88
14-03-2016,741.246,5.889621949,0,1.74,810.87,766,837.88
15-03-2016,741.087,4.41893663,15.82,1.71,810.87,766.02,837.92
16-03-2016,740.929,6.056031442,0,1.44,810.86,766.02,837.96
17-03-2016,740.773,5.508569135,5.27,1.5,810.85,766.01,837.96
18-03-2016,740.615,6.238162676,0,2.52,810.84,766.01,838.13
19-03-2016,740.456,6.504745696,0,1.84,810.84,766,838.25
20-03-2016,740.295,6.817068295,0,2.32,810.83,766.02,838.37
21-03-2016,740.13,6.813238394,0,1.76,810.83,765.99,838.4
22-03-2016,739.963,6.692203935,0,2.31,810.83,766.01,838.35
23-03-2016,739.874,6.637730775,0,1.93,810.83,766.02,838.38
24-03-2016,739.865,6.57609919,0,2.6,810.83,766.01,838.38
25-03-2016,739.856,6.718079345,0,2.28,810.83,766,838.18
26-03-2016,739.847,6.839776278,0,2.69,810.82,766,838.1
27-03-2016,739.838,7.083382394,0,2.4,810.82,766,838.02
28-03-2016,739.825,6.934160398,0,1.84,810.82,766.02,838.01
29-03-2016,739.813,6.650207697,0,2.6,810.84,766.02,838.01
30-03-2016,739.801,6.694755566,0,2.6,810.86,766.01,837.98
31-03-2016,739.789,6.513709973,0,1.72,810.86,766,837.93
01-04-2016,739.777,6.76124917,0,2.23,810.84,765.98,837.9
02-04-2016,739.764,6.826118079,0,2.34,810.84,765.98,837.89
03-04-2016,739.749,6.77013205,0,1.59,810.84,765.98,837.88
04-04-2016,739.734,6.877217314,0,2.79,810.85,765.98,837.87
05-04-2016,739.704,6.965593637,0,1.8,810.85,765.98,837.86
06-04-2016,739.673,6.807139882,0,1.45,810.86,765.96,837.86
07-04-2016,739.63,6.500056173,0,1.75,810.86,765.96,837.86
08-04-2016,739.502,5.507731316,0,2.08,810.87,765.95,837.85
09-04-2016,739.387,5.189085164,0,1.55,810.87,765.95,837.85
10-04-2016,739.268,6.084041467,0,1.46,810.88,765.98,837.89
11-04-2016,739.201,6.840055887,0,1.91,810.95,765.98,837.92
12-04-2016,739.185,6.961164452,0,2.28,810.95,765.98,837.95
13-04-2016,739.17,6.85367883,0,3.11,810.96,765.99,837.96
14-04-2016,739.155,6.987309422,0,2.46,810.96,765.99,837.94
15-04-2016,739.14,6.402371587,0,2.11,810.98,766,837.94
16-04-2016,739.124,6.448303736,0,2.07,810.98,766,837.94
17-04-2016,739.109,7.180782388,0,2.32,810.96,766,837.94
18-04-2016,739.094,7.113155273,0,2.53,810.95,765.98,838
19-04-2016,739.079,7.061618643,0,1.83,810.93,765.96,838.02
20-04-2016,739.063,6.874419546,0,1.67,810.92,765.96,838.03
21-04-2016,739.048,7.013015589,0,3,810.91,765.95,838.05
22-04-2016,739.033,7.068533176,0,3.45,810.91,765.95,838.05
23-04-2016,739.018,7.044984633,0,3.35,810.91,765.95,838.05
24-04-2016,739.002,7.663753176,0,2.9,810.9,765.95,838.04
25-04-2016,738.987,7.105189459,5.27,2.58,810.89,765.95,838.04
26-04-2016,738.972,5.661316992,0,2.36,810.89,765.95,838.04
27-04-2016,738.957,5.374289028,0,1.75,810.88,765.95,838.04
28-04-2016,738.938,6.275527894,0,1.37,810.88,765.94,838.03
29-04-2016,738.923,7.079438041,0,2.52,810.87,765.94,838.1
30-04-2016,738.908,6.926929275,0,2.14,810.87,765.92,838.08
01-05-2016,738.893,7.263196062,0,1.82,810.86,765.9,837.93
02-05-2016,738.874,6.961504705,0,2.26,810.85,765.9,837.9
03-05-2016,738.856,6.000836142,0,1.24,810.88,765.9,838.07
04-05-2016,738.838,5.970501106,0,1.25,810.91,765.91,838.04
05-05-2016,738.804,5.48178628,0,1.39,810.91,765.91,838.04
06-05-2016,738.762,4.43452566,26.37,1.5,810.9,765.92,838.03
07-05-2016,738.734,4.798046904,5.27,1.27,810.9,765.95,837.99
08-05-2016,738.716,5.068072421,5.27,1.37,810.89,766,837.93
09-05-2016,738.701,5.698650994,0,2.37,810.91,766,837.89
10-05-2016,738.682,5.039339715,5.27,1.98,810.93,765.99,837.89
11-05-2016,738.664,4.48473366,0,1.17,810.95,765.98,837.89
12-05-2016,738.646,5.873309823,0,2.04,810.98,765.97,837.88
13-05-2016,738.631,6.143100672,0,1.7,810.98,765.99,837.88
14-05-2016,738.612,6.188031758,0,2.69,810.97,765.98,837.87
15-05-2016,738.597,6.17824628,0,2,810.96,765.99,837.87
16-05-2016,738.579,5.205328931,0,1.23,810.96,765.99,837.87
17-05-2016,738.561,5.618425135,0,2.11,810.98,765.99,837.86
18-05-2016,738.545,3.861522404,10.55,4.24,811,765.99,837.91
19-05-2016,738.53,4.459870242,21.09,4.97,811.15,765.98,837.93
20-05-2016,738.515,4.720856622,0,5.14,811.13,765.98,837.93
21-05-2016,738.5,5.325031836,0,4.62,811.12,765.99,837.93
22-05-2016,738.484,5.41556507,0,4.44,811.09,766,837.93
23-05-2016,738.466,6.50801812,0,4.9,811.07,765.98,837.93
24-05-2016,738.448,6.524467523,0,4.86,811.06,765.96,837.94
25-05-2016,738.433,6.216165474,0,5.14,811.06,765.95,837.95
26-05-2016,738.414,5.571114333,0,4.41,811.04,765.95,837.92
27-05-2016,738.399,5.526880429,0,3.25,811.03,765.95,837.9
28-05-2016,738.362,4.75417702,5.27,2.97,811.07,765.95,837.9
29-05-2016,738.295,4.884954359,5.27,3.8,811.12,765.96,837.9
30-05-2016,738.198,5.366881728,0,3.95,811.12,765.98,837.89
31-05-2016,738.097,5.310557156,5.27,3.01,811.2,766.0451613,837.9005556
01-06-2016,738,3.832001839,15.82,2.32,811.14,766.1103226,837.9111111
02-06-2016,737.902,4.388426211,15.82,2.46,814.14,766.1754839,837.9216667
03-06-2016,737.863,5.381976781,0,2.04,811.1,766.2406452,837.9322222
04-06-2016,737.85,5.365011909,5.27,4.38,811.11,766.3058065,837.9427778
05-06-2016,737.838,5.224513553,5.27,4.13,811.12,766.3709677,837.9533333
06-06-2016,737.823,5.003146657,10.55,4.5,811.11,766.436129,837.9638889
07-06-2016,737.808,4.594118386,5.27,3.31,811.11,766.5012903,837.9744444
08-06-2016,737.795,4.609056183,5.27,4.25,811.16,766.5664516,837.985
09-06-2016,737.783,4.783173865,0,4.45,811.2,766.6316129,837.9955556
10-06-2016,737.771,4.9425818,0,6.3,811.22,766.6967742,838.0061111
11-06-2016,737.722,5.228029338,0,5.65,811.22,766.7619355,838.0166667
12-06-2016,737.634,4.978882915,0,5.6,811.22,766.8270968,838.0272222
13-06-2016,737.527,4.898093128,5.27,5.47,811.2,766.8922581,838.0377778
14-06-2016,737.369,5.355173677,0,5.47,811.24,766.9574194,838.0483333
15-06-2016,737.195,5.331002912,0,6.33,811.55,767.0225806,838.0588889
16-06-2016,737.027,5.044875212,5.27,4.72,811.45,767.0877419,838.0694444
17-06-2016,736.851,4.466237509,5.27,4,811.44,767.1529032,838.08
18-06-2016,736.686,4.246578314,0,5.23,811.595,767.2180645,838.0905556
19-06-2016,736.534,4.579951865,0,4.34,811.75,767.2832258,838.1011111
20-06-2016,736.384,4.412268284,0,4.24,811.58,767.3483871,838.1116667
21-06-2016,736.229,4.080047974,0,4.44,811.57,767.4135484,838.1222222
22-06-2016,736.07,4.041450366,15.82,4.91,811.71,767.4787097,838.1327778
23-06-2016,735.912,3.727748171,5.27,6.35,812.05,767.543871,838.1433333
24-06-2016,735.753,4.714223217,0,6.13,811.97,767.6090323,838.1538889
25-06-2016,735.595,4.541735668,0,6.4,811.9,767.6741935,838.1644444
26-06-2016,735.592,4.692318536,0,5.14,811.83,767.7393548,838.175
27-06-2016,735.628,3.672120781,5.27,5.86,812.98,767.8045161,838.1855556
28-06-2016,735.638,3.892523463,5.27,6.22,815.14,767.8696774,838.1961111
29-06-2016,735.689,3.797371776,5.27,6.59,815.55,767.9348387,838.2066667
30-06-2016,736.909,4.043464127,0,7.24,814.8,768,838.2172222
01-07-2016,738.326,4.361287163,0,7.6,814.25,768.45,838.2277778
02-07-2016,739.423,4.932139717,0,7.67,813.765,767.855,838.2383333
03-07-2016,740.155,4.481781715,0,7.17,813.28,767.26,838.2488889
04-07-2016,740.642,4.662333497,0,5.91,814.3,766.9,838.2594444
05-07-2016,740.83,4.725881243,0,5.28,813.82,767.37,838.27
06-07-2016,741.313,3.826950438,0,5.01,813.475,767.26,838.2566667
07-07-2016,741.679,3.819438481,0,5.09,813.13,767.15,838.2433333
08-07-2016,741.922,4.43523218,0,6.18,812.93,766.83,838.23
09-07-2016,742.121,3.946464262,0,7.5,813.705,766.945,838.7
10-07-2016,742.288,4.70727177,0,8.25,814.48,767.06,839.17
11-07-2016,742.395,4.474406792,0,8.24,814.59,766.975,839.03
12-07-2016,742.745,4.176864508,0,7.1,814.31,766.89,839.03
13-07-2016,743.294,5.152364109,0,6.21,813.96,766.805,839.04
14-07-2016,743.66,5.160615425,0,4.64,813.35,766.72,839.03
15-07-2016,743.858,5.299045359,0,3.76,813.29,766.635,838.83
16-07-2016,744.01,4.207423178,5.27,2.83,813.175,766.55,838.69
17-07-2016,744.117,4.167474082,5.27,2.74,813.06,766.465,838.55
18-07-2016,744.224,4.78468107,10.55,3.63,812.94,766.38,839.13
19-07-2016,744.269,4.800338184,0,3.83,812.86,766.25,839.11
20-07-2016,744.303,4.548463979,5.27,4.4,812.83,766.21,839.11
21-07-2016,744.407,3.933643211,5.27,5.38,812.84,766.17,839.11
22-07-2016,744.489,4.522191146,0,5.54,813.22,766.15,838.99
23-07-2016,744.544,4.950843508,0,4.72,813.145,766.275,838.96
24-07-2016,744.666,3.87007284,5.27,4.12,813.07,766.4,838.93
25-07-2016,744.721,5.02924707,15.82,3.01,812.87,766.15,838.92
26-07-2016,744.788,4.546610584,10.55,2.17,812.66,766.38,838.92
27-07-2016,744.818,4.193517231,10.55,2.6,812.67,766.26,838.92
28-07-2016,744.833,3.939264981,36.91,2.76,812.6,766.46,838.69
29-07-2016,744.818,4.675613672,0,4.12,812.4,766.25,838.46
30-07-2016,744.73,3.679315852,5.27,4.15,812.45,766.19,838.5
31-07-2016,744.614,4.884182087,0,5.29,812.5,766.13,838.54
01-08-2016,744.522,4.391838003,0,6.32,812.47,766.09,838.52
02-08-2016,744.428,4.137282382,0,6.67,812.37,766.08,838.54
03-08-2016,744.315,4.758355058,0,7.23,812.94,766.1222222,838.65
04-08-2016,744.184,4.491258674,0,6.8,813.02,766.1644444,838.61
05-08-2016,744.084,4.508630754,0,6.64,813.85,766.2066667,838.62
06-08-2016,744.071,4.462108155,0,6.14,813.515,766.2488889,839.99
07-08-2016,744.154,4.171955186,0,5.54,813.18,766.2911111,839.03
08-08-2016,744.157,5.006927893,0,5.01,813.45,766.3333333,838.99
09-08-2016,744.151,5.1468936,0,5.12,813.38,766.3755556,838.91
10-08-2016,744.208,4.771656007,0,5.09,812.99,766.4177778,838.91
11-08-2016,744.254,4.94356324,0,4.59,812.96,766.46,838.85
12-08-2016,744.239,5.159500798,0,4.83,813.09,766.3,838.63
13-08-2016,744.212,4.779818634,0,5.01,813.32,766.2666667,838.6333333
14-08-2016,744.175,4.504043729,5.27,5.33,813.55,766.2333333,838.6366667
15-08-2016,744.12,5.097674497,0,6.1,813.78,766.2,838.64
16-08-2016,744.071,5.255154316,0,6.68,813.99,766.2666667,838.53
17-08-2016,744.056,5.068166517,0,6.1,814.03,766.3333333,838.71
18-08-2016,744.157,5.20296139,0,5.2,813.83,766.4,838.67
19-08-2016,744.218,5.472159464,0,5.14,813.25,766.46,838.59
20-08-2016,744.218,5.427029639,0,3.94,812.9,766.315,838.6
21-08-2016,744.135,5.674836912,0,3.86,812.78,766.17,838.61
22-08-2016,743.995,5.515263975,0,4.21,812.55,766.13,838.57
23-08-2016,743.815,5.309626484,0,4.34,812.46,766.1,838.65
24-08-2016,743.581,4.80082841,0,4.32,812.63,766.1,838.57
25-08-2016,743.343,4.405716995,5.27,4.33,812.53,766.1,839.11
26-08-2016,743.172,4.705667453,5.27,4.01,812.47,766.1,839.1
27-08-2016,742.998,4.983337828,0,4.46,812.465,766.095,839.125
28-08-2016,742.861,4.674299571,0,4.76,812.46,766.09,839.15
29-08-2016,742.739,4.717585438,0,4.23,812.42,766.09,838.51
30-08-2016,742.645,4.023685344,5.27,4.21,812.44,766.1,838.54
31-08-2016,742.678,3.59652244,10.55,4.2,812.43,766.11,838.52
01-09-2016,742.745,4.693148278,0,4.54,812.44,766.12,838.52
02-09-2016,742.816,4.58002473,0,4.67,812.43,766.13,838.52
03-09-2016,742.88,4.459713185,0,3.78,812.27,766.14,838.52
04-09-2016,742.941,5.109993389,0,3.88,812.11,766.15,838.52
05-09-2016,743.001,5.10962833,0,4.26,811.95,766.16,838.52
06-09-2016,743.026,5.115530904,0,4.4,812.38,766.17,839.99
07-09-2016,742.883,5.462286677,0,4.22,812.44,766.18,839.94
08-09-2016,742.465,5.323630009,0,3.75,812.4,766.19,840.07
09-09-2016,742.264,5.436187457,0,3.24,812.38,766.2,839.85
10-09-2016,742.066,5.228778284,5.27,3.41,812.36,766.16,839.79
11-09-2016,741.831,4.590525838,0,3.57,812.34,766.12,839.73
12-09-2016,741.602,5.008589016,0,3.44,812.32,766.124,839.58
13-09-2016,741.42,4.947782082,0,4.14,812.3,766.128,839.43
14-09-2016,741.206,5.360822949,0,4.23,812.28,766.132,839.1
15-09-2016,740.978,5.295243608,0,4.49,812.26,766.136,839.08
16-09-2016,740.703,5.355156477,0,4.96,812.24,766.14,838.86
17-09-2016,740.414,4.89000073,0,4.82,812.22,766.144,838.985
18-09-2016,740.231,5.194802682,0,4.86,812.2,766.148,839.11
19-09-2016,740.094,5.273774298,0,4.27,812.13,766.152,839.11
20-09-2016,740.292,5.265986445,0,4.75,812.3,766.156,838.98
21-09-2016,740.581,4.923262713,0,4.6,811.79,766.16,838.9223077
22-09-2016,740.802,5.227881506,0,5.61,811.96,766.164,838.8646154
23-09-2016,741.023,5.365341622,0,5.41,811.98,766.168,838.8069231
24-09-2016,741.1,5.148673305,0,6.23,812.025,766.172,838.7492308
25-09-2016,741.145,5.233573122,0,5.24,812.07,766.176,838.6915385
26-09-2016,741.185,5.564951527,0,4.21,812.03,766.18,838.6338462
27-09-2016,741.313,4.027096645,5.27,3.17,811.99,766.4,838.5761538
28-09-2016,741.435,4.323842944,5.27,2.86,811.9,766.37,838.5184615
29-09-2016,741.587,4.392634417,5.27,3.34,811.9,766.25,838.4607692
30-09-2016,741.694,5.392550737,0,4.31,811.83,766.18,838.4030769
01-10-2016,741.74,5.085170072,0,3.67,811.785,766.1830769,838.3453846
02-10-2016,741.77,4.751719212,0,2.36,811.74,766.1861538,838.2876923
03-10-2016,741.801,5.492631682,0,1.98,813.1,766.1892308,838.23
04-10-2016,741.682,5.479635979,0,3.4,813.06,766.1923077,838.53
05-10-2016,741.374,5.571574144,0,3.54,812.97,766.1953846,838.6
06-10-2016,741.16,5.36621646,0,3.22,812.45,766.1984615,838.73
07-10-2016,740.932,4.855136218,0,2.9,812.63,766.2015385,838.57
08-10-2016,740.642,5.375423631,0,3.81,812.625,766.2046154,838.56
09-10-2016,740.383,5.034501052,0,4.31,812.62,766.2076923,838.55
10-10-2016,739.987,5.240016155,0,4.33,812.2766667,766.2107692,838.49
11-10-2016,739.713,5.345109458,5.27,3.47,811.9333333,766.2138462,838.43
12-10-2016,739.591,4.312131768,10.55,1.67,811.59,766.2169231,838.37
13-10-2016,739.377,3.587390504,5.27,1.05,811.67,766.22,838.35
14-10-2016,739.271,4.4047009,0,1.69,811.72,766.2230769,838.33
15-10-2016,739.185,5.405831821,0,1.82,811.695,766.2261538,838.325
16-10-2016,739.234,5.481310168,0,1.57,811.67,766.2292308,838.32
17-10-2016,739.271,5.467105709,0,1.64,811.59,766.2323077,838.33
18-10-2016,739.316,5.408104454,0,2.39,811.55,766.2353846,838.31
19-10-2016,739.359,5.269512568,0,2.33,811.53,766.2384615,838.3
20-10-2016,739.405,5.186165746,0,2.34,811.51,766.2415385,838.29
21-10-2016,739.441,5.695227961,0,1.87,811.49,766.2446154,838.28
22-10-2016,739.466,5.608816839,0,2.51,811.48,766.2476923,838.28
23-10-2016,739.484,5.312902377,0,2.61,811.47,766.2507692,838.28
24-10-2016,739.493,4.303653145,0,2.18,812,766.2538462,838.56
25-10-2016,739.374,5.317766966,0,1.84,811.76,766.2569231,838.78
26-10-2016,739.057,5.440825527,0,1.72,812.94,766.26,838.78
27-10-2016,738.6915,5.532681961,0,1.7,811.9,766.2630769,838.86
28-10-2016,738.326,5.338179826,0,2.08,812.1133333,766.2661538,838.91
29-10-2016,737.954,5.70836541,0,2.26,812.3266667,766.2692308,838.96
30-10-2016,737.634,5.156632575,0,1.66,812.54,766.2723077,839.01
31-10-2016,737.899,5.107000031,0,2.02,812.51,766.2753846,838.82
01-11-2016,738.311,5.173055002,0,2.65,812.63,766.2784615,838.2
02-11-2016,738.814,5.200978723,0,2.59,811.61,766.2815385,838.17
03-11-2016,739.149,4.685590871,0,2.15,811.53,766.2846154,838.16
04-11-2016,739.347,5.062180718,0,1.74,811.46,766.2876923,838.15
05-11-2016,739.408,5.212130397,0,2.71,811.435,766.2907692,838.195
06-11-2016,739.429,5.448343484,0,2.46,811.41,766.2938462,838.24
07-11-2016,739.454,5.337162545,0,2.41,811.39,766.2969231,838.29
08-11-2016,739.478,4.920326234,0,1.76,811.38,766.3,838.26
09-11-2016,739.502,4.936541371,0,2.31,811.37,766.3030769,838.42
10-11-2016,739.515,5.361292213,0,1.21,812.07,766.3061538,838.47
11-11-2016,739.344,5.221463538,0,1.6,812.32,766.3092308,838.57
12-11-2016,738.996,5.058400029,0,1.96,812.1433333,766.3123077,838.64
13-11-2016,738.676,5.076490346,0,2.14,811.9666667,766.3153846,838.71
14-11-2016,738.326,4.886356031,0,2.49,811.79,766.3184615,838.78
15-11-2016,738.021,5.031354335,0,3.07,811.37,766.3215385,838.78
16-11-2016,737.893,4.6599891,0,3.25,811.36,766.3246154,838.35
17-11-2016,737.9465,5.098924936,0,3.81,811.34,766.3276923,838.31
18-11-2016,738,4.924283469,0,3.17,811.32,766.3307692,838.38
19-11-2016,738.045,5.247544457,0,2.83,811.31,766.3338462,838.36
20-11-2016,738.088,5.001860894,0,2.31,811.3,766.3369231,838.34
21-11-2016,738.128,5.343748904,0,2.86,811.29,766.34,838.36
22-11-2016,738.161,5.083615202,0,2.07,811.29,766.3430769,838.36025
23-11-2016,738.192,5.440218327,0,2.54,811.29,766.3461538,838.3605
24-11-2016,738.219,5.40955309,0,2.51,811.31,766.3492308,838.36075
25-11-2016,738.25,5.411543649,0,2.52,811.31,766.3523077,838.361
26-11-2016,738.28,5.245460011,0,1.77,811.305,766.3553846,838.36125
27-11-2016,738.308,5.404259285,0,2.15,811.3,766.3584615,838.3615
28-11-2016,738.335,5.383538888,0,2.08,811.3,766.3615385,838.36175
29-11-2016,738.359,5.170627732,0,1.77,811.29,766.3646154,838.362
30-11-2016,738.387,4.581736149,0,2.4,811.29,766.3676923,838.36225
01-12-2016,738.405,4.843275675,0,2.94,811.29,766.3707692,838.3625
02-12-2016,738.42,4.569428992,5.27,3.58,811.3,766.3738462,838.36275
03-12-2016,738.433,4.140636065,5.27,4.04,811.3,766.3769231,838.363
04-12-2016,738.442,4.375723932,0,3.23,811.3,766.38,838.36325
05-12-2016,738.451,4.306713922,0,2.27,811.3,766.3830769,838.3635
06-12-2016,738.457,4.507859077,0,3.02,811.3,766.3861538,838.36375
07-12-2016,738.46,4.871531493,0,2.65,811.3,766.3892308,838.364
08-12-2016,738.463,4.54871198,0,1.4,811.28,766.3923077,838.36425
09-12-2016,738.463,4.813635076,0,1.67,811.28,766.3953846,838.3645
10-12-2016,738.46,5.004185004,0,2.44,811.2733333,766.3984615,838.36475
11-12-2016,738.46,4.667065802,0,2.17,811.2666667,766.4015385,838.365
12-12-2016,738.457,4.626160551,26.37,3.61,811.26,766.4046154,838.36525
13-12-2016,738.454,2.575401954,15.82,2.89,811.28,766.4076923,838.3655
14-12-2016,738.484,3.383576027,5.27,3.09,811.28,766.4107692,838.36575
15-12-2016,738.503,3.943383274,0,3.22,811.28,766.4138462,838.366
16-12-2016,738.509,4.199816397,0,3.16,811.39,766.4169231,838.36625
17-12-2016,738.521,4.268320211,0,2.42,811.345,766.42,838.3665
18-12-2016,738.539,4.422016269,0,2.43,811.3,766.4230769,838.36675
19-12-2016,738.561,4.57663637,0,2.56,811.27,766.4261538,838.367
20-12-2016,738.579,4.759519626,0,3.16,811.25,766.4292308,838.36725
21-12-2016,738.6,4.608302193,0,2.26,811.24,766.4323077,838.3675
22-12-2016,738.615,4.705969207,0,2.2,811.22,766.4353846,838.36775
23-12-2016,738.631,4.625577573,0,1.84,811.21,766.4384615,838.368
24-12-2016,738.643,4.732813276,0,2.01,811.2033333,766.4415385,838.36825
25-12-2016,738.658,4.691724532,0,1.63,811.1966667,766.4446154,838.3685
26-12-2016,738.67,4.804326269,0,2.05,811.19,766.4476923,838.36875
27-12-2016,738.679,5.005221095,0,3.11,811.19,766.4507692,838.369
28-12-2016,738.682,4.939054997,0,3.16,811.18,766.4538462,838.36925
29-12-2016,738.682,4.714296479,0,2.93,811.17,766.4569231,838.3695
30-12-2016,738.686,4.601949773,0,2.99,811.17,766.46,838.36975
31-12-2016,738.686,4.619832619,0,2.79,811.165,766.4630769,838.37
01-01-2017,738.682,4.677883185,0,2.52,811.16,766.4661538,838.37
02-01-2017,738.679,4.590173741,0,2.11,811.16,766.4692308,838.38
03-01-2017,738.676,4.88514499,0,2.55,811.15,766.4723077,838.38
04-01-2017,738.673,4.840897554,0,2.01,811.15,766.4753846,838.37
05-01-2017,738.673,4.82230819,0,2.22,811.14,766.4784615,838.38
06-01-2017,738.67,4.798233624,0,1.58,811.14,766.4815385,838.33
07-01-2017,738.67,4.771515147,0,1.52,811.135,766.4846154,838.33
08-01-2017,738.673,4.793157125,0,2.21,811.13,766.4876923,838.33
09-01-2017,738.673,4.743057484,0,1.64,811.13,766.4907692,838.34
10-01-2017,738.67,4.811356436,0,1.06,811.13,766.4938462,838.34
11-01-2017,738.67,4.768625223,0,1.48,811.13,766.4969231,838.35
12-01-2017,738.667,4.698256934,0,1.89,811.12,766.5,838.35
13-01-2017,738.667,4.52668353,0,1.56,811.12,766.5030769,838.35
14-01-2017,738.661,4.259925713,0,3.18,811.115,766.5061538,838.345
15-01-2017,738.655,4.780637837,0,3.19,811.11,766.5092308,838.34
16-01-2017,738.652,4.738763392,0,2.35,811.11,766.5123077,838.35
17-01-2017,738.646,4.983251044,0,2.92,811.11,766.5153846,838.36
18-01-2017,738.643,5.071415774,0,3.55,811.1,766.5184615,838.34
19-01-2017,738.637,4.859372056,0,3.69,806,766.5215385,838.35
20-01-2017,738.631,5.191608214,0,3.31,811.08,766.5246154,838.36
21-01-2017,738.628,4.887069551,0,4.22,810.83,766.5276923,838.36
22-01-2017,738.621,5.092628391,0,3.83,810.58,766.5307692,838.36
23-01-2017,738.615,5.344799149,0,4.08,811.08,766.5338462,838.36
24-01-2017,738.612,5.320894159,0,4.14,811.08,766.5369231,838.36
25-01-2017,738.612,4.985256007,0,3.65,811.075,766.54,838.36
26-01-2017,738.6045,5.122763791,0,3.04,811.07,766.5430769,838.36
27-01-2017,738.597,4.080282863,5.27,2.85,811.38,766.5461538,838.36
28-01-2017,738.591,4.669446552,0,3.94,811.325,766.5492308,838.36
29-01-2017,738.585,5.134682446,0,3.45,811.27,766.5523077,838.36
30-01-2017,738.576,5.314521314,0,2.61,811.24,766.5553846,838.33
31-01-2017,738.57,5.515407289,0,2.37,811.19,766.5584615,838.31
01-02-2017,738.564,5.580073634,0,2.67,811.16,766.5615385,838.33
02-02-2017,738.556,5.52549049,0,2.92,811.14,766.5646154,838.35
03-02-2017,738.548,5.458152292,0,2.68,811.12,766.5676923,838.34
04-02-2017,738.539,5.475175519,0,3.12,811.11,766.5707692,838.34
05-02-2017,738.533,5.511777728,0,1.92,811.1,766.5738462,838.34
06-02-2017,738.527,5.521272059,0,1.71,811.09,766.5769231,838.4010526
07-02-2017,738.521,5.681329534,0,2,811.08,766.58,838.4621053
08-02-2017,738.512,5.827286261,0,2.41,811.08,766.5830769,838.5231579
09-02-2017,738.503,5.886635146,0,2.16,808.57,766.5861538,838.5842105
10-02-2017,738.493,5.834291745,0,2.33,811.06,766.5892308,838.6452632
11-02-2017,738.46,5.762998799,0,2.19,811.05,766.5923077,838.7063158
12-02-2017,738.451,5.625398205,0,3.23,811.05,766.5953846,838.7673684
13-02-2017,738.442,5.512459564,0,4.21,811.06,766.5984615,838.8284211
14-02-2017,738.433,5.655075021,0,5.16,811.08,766.6015385,838.8894737
15-02-2017,738.42,5.847861031,0,3.85,811.07,766.6046154,838.9505263
16-02-2017,738.408,5.799019575,0,4.49,811.05,766.6076923,839.0115789
17-02-2017,738.396,6.02996432,0,4.61,811.01,766.6107692,839.0726316
18-02-2017,738.387,6.147676434,0,4.05,811.01,766.6138462,839.1336842
19-02-2017,738.375,6.235919376,0,2.2,811.01,766.6169231,839.1947368
20-02-2017,738.362,6.101790373,0,1.65,811.01,766.62,839.2557895
21-02-2017,738.35,6.111567793,0,2.03,811,766.6230769,839.3168421
22-02-2017,738.338,6.240632948,0,1.95,811,766.6261538,839.3778947
23-02-2017,738.326,6.440417989,0,3.17,811.605,766.6292308,839.4389474
24-02-2017,738.314,6.625961582,0,3.75,812.21,766.6323077,839.5
25-02-2017,738.305,6.392413229,0,3.02,811.905,766.6353846,838.94
26-02-2017,738.417,6.227407507,0,3.05,811.6,766.6384615,838.38
27-02-2017,738.935,6.097548966,0,3.86,811.84,766.6415385,838.27
28-02-2017,739.271,6.379196278,0,3.72,811,766.6446154,838.25
01-03-2017,739.316,6.533813505,0,3.93,810.94,766.6476923,838.2535849
02-03-2017,739.362,6.571952358,0,3.31,810.94,766.6507692,838.2571698
03-03-2017,739.347,6.081275904,0,2.84,810.93,766.6538462,838.2607547
04-03-2017,739.301,5.845689617,0,2.02,810.93,766.6569231,838.2643396
05-03-2017,739.255,5.168768145,0,1.5,810.93,766.66,838.2679245
06-03-2017,739.21,5.374536917,0,1.94,810.92,766.6630769,838.2715094
07-03-2017,739.164,4.092169758,10.55,1.45,810.91,766.6661538,838.2750943
08-03-2017,739.118,4.998776689,5.27,1.14,810.91,766.6692308,838.2786792
09-03-2017,739.073,4.988476699,0,1.28,810.9,766.6723077,838.2822642
10-03-2017,739.042,6.165385329,5.27,2.19,810.9,766.6753846,838.2858491
11-03-2017,739.012,6.122967405,0,2.11,810.895,766.6784615,838.289434
12-03-2017,738.981,6.311481951,0,1.85,810.89,766.6815385,838.2930189
13-03-2017,738.951,6.467762197,0,1.54,810.89,766.6846154,838.2966038
